"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1403833","","","","0"
"2018-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1424866","","","","0"
"2018-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1469150","","","","0"
"2018-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1477328","","","","0"
"2018-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1447631","","","","0"
"2018-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1426201","","","","0"
"2018-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1456780","","","","0"
"2018-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1500875","","","","0"
"2018-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1530816","","","","0"
"2018-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1635174","","","","0"
"2019-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1507812","","","","0"
"2019-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1501833","","","","0"
"2019-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1499380","","","","0"
"2019-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1547867","","","","0"
"2019-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1575026","","","","0"
"2019-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1590401","","","","0"
"2019-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1563504","","","","0"
"2019-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1581183","","","","0"
"2019-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1599636","","","","0"
"2019-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1583425","","","","0"
"2019-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1616744","","","","0"
"2019-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1739426","","","","0"
"2020-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1654538","","","","0"
"2020-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1626148","","","","0"
"2020-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1516778","","","","0"
"2020-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1477349","","","","0"
"2020-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1576820","","","","0"
"2020-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1603764","","","","0"
"2006-01","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","635968","","","","0"
"2006-02","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","658577","","","","0"
"2006-03","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","647333","","","","0"
"2006-04","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","638832","","","","0"
"2006-05","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","651593","","","","0"
"2006-06","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","653382","","","","0"
"2006-07","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","663575","","","","0"
"2006-08","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","672242","","","","0"
"2006-09","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","664033","","","","0"
"2006-10","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","674573","","","","0"
"2006-11","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","678549","","","","0"
"2006-12","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","683238","","","","0"
"2007-01","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","691070","","","","0"
"2007-02","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","712428","","","","0"
"2007-03","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","708919","","","","0"
"2007-04","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","704281","","","","0"
"2007-05","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","714725","","","","0"
"2007-06","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","710603","","","","0"
"2007-07","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","718996","","","","0"
"2007-08","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","730814","","","","0"
"2007-09","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","722763","","","","0"
"2007-10","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","720603","","","","0"
"2007-11","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","720297","","","","0"
"2007-12","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","714452","","","","0"
"2008-01","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","725208","","","","0"
"2008-02","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","734189","","","","0"
"2008-03","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","714472","","","","0"
"2008-04","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","690989","","","","0"
"2008-05","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","696349","","","","0"
"2008-06","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","705906","","","","0"
"2008-07","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","704843","","","","0"
"2008-08","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","715033","","","","0"
"2008-09","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","699624","","","","0"
"2008-10","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","693215","","","","0"
"2008-11","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","708430","","","","0"
"2008-12","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","716240","","","","0"
"2009-01","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","712583","","","","0"
"2009-02","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","714208","","","","0"
"2009-03","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","702377","","","","0"
"2009-04","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","695622","","","","0"
"2009-05","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","696885","","","","0"
"2009-06","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","704971","","","","0"
"2009-07","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","709434","","","","0"
"2009-08","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","722350","","","","0"
"2009-09","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","722496","","","","0"
"2009-10","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","711924","","","","0"
"2009-11","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","723602","","","","0"
"2009-12","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","753004","","","","0"
"2010-01","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","735717","","","","0"
"2010-02","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","723895","","","","0"
"2010-03","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","717138","","","","0"
"2010-04","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","714572","","","","0"
"2010-05","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","705120","","","","0"
"2010-06","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","719667","","","","0"
"2010-07","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","725256","","","","0"
"2010-08","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","736574","","","","0"
"2010-09","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","729097","","","","0"
"2010-10","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","750799","","","","0"
"2010-11","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","762512","","","","0"
"2010-12","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","779772","","","","0"
"2011-01","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","783923","","","","0"
"2011-02","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","768803","","","","0"
"2011-03","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","765976","","","","0"
"2011-04","Ontario","2016A000235","Information and cultural industries","Unadjusted","Dollars","81","thousands","3","v1996645","7.12.1","749014","","","","0"
